numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2018,2,2018-02-28 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,330.17,0.00,330.17
2018,2,2018-02-28 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,378.93,0.00,378.93
2018,2,2018-02-28 00:00:00+00:00,LUIZ SÉRGIO,PT,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,280.17,0.00,280.17
2018,2,2018-02-28 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,100.00,0.00,100.00
2018,2,2018-02-28 00:00:00+00:00,MARCELO MATOS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,10750039000180,POSTO DISBRAVE IMPERIAL LTDA,200.00,0.00,200.00
2018,2,2018-02-28 00:00:00+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1918.93,0.00,1918.93
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,10892176000159,POSTO DE GASOLINA E SERVICOS RECREIO 2009 LTDA,235.02,0.00,235.02
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10828695000158,V3 AGENCIA DE PUBLICIDADE E EVENTOS LTDA,3250.00,0.00,3250.00
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,17261661005728,OUTBACK STEAKHOUSE RESTAURANTES BRASIL S.A.,108.21,0.00,108.21
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00521294000105,COOPERATIVA DOS CONDUTORES AUTONOMOS DE BRASILIA LTDA,25.00,0.00,25.00
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,15.00,0.00,15.00
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,20.00,0.00,20.00
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,50.00,0.00,50.00
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,68.00,0.00,68.00
2018,2,2018-02-28 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",07424109000103,SINDICATO DOS TAXISTAS DO DISTRITO FEDERAL- SINTAXI,20.00,0.00,20.00
2018,2,2018-02-28 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***13732***,ANA PAULA OUTEIRINHO SOARES,1000.00,0.00,1000.00
2018,2,2018-02-28 00:00:00+00:00,PEDRO PAULO,DEM,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1576.93,0.00,1576.93
2018,2,2018-02-28 00:00:00+00:00,ROSANGELA GOMES,PRB,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",22766038000102,ESTRELA CONSULTORIA ADMINISTRATIVA E JURIDICA EIRELI - ME,12000.00,0.00,12000.00
2018,2,2018-02-28 00:00:00+00:00,ROSANGELA GOMES,PRB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,222.38,0.00,222.38
2018,2,2018-02-28 00:00:00+00:00,SERGIO ZVEITER,DEM,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,07976147002295,MOVIDA LOCAÇÃO DE VEÍCULOS LTDA,3500.00,0.00,3500.00
2018,2,2018-02-28 00:00:00+00:00,SERGIO ZVEITER,DEM,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1249.00,0.00,1249.00
2018,2,2018-02-28 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***13129***,ANTONIO CARLOS LACERDA GONÇALVES,2100.00,0.00,2100.00
2018,2,2018-02-28 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,12.18,0.00,12.18
2018,2,2018-02-28 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,22.52,0.00,22.52
2018,2,2018-02-28 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,06098111000169,TUDO DE BOM COMERCIO DE ALIMENTOS LTDA,88.22,0.00,88.22
2018,2,2018-02-28 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,28881512000123,AUTOMOBILE - LOCAÇÃO DE VEICULOS LTDA EPP,3700.00,0.00,3700.00
2018,2,2018-02-28 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,309.17,0.00,309.17
2018,2,2018-02-28 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,652.93,0.00,652.93
2018,2,2018-02-28 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1027.93,0.00,1027.93
2018,2,2018-02-28 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,-145.24,0.00,-145.24
2018,2,2018-02-28 00:00:00+00:00,WADIH DAMOUS,PT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,22535203000115,PEDRO IVO WALLEMBERG NOGUEIRA WOLFF 74083554134,39.80,0.00,39.80
2018,2,2018-02-28 00:00:00+00:00,WADIH DAMOUS,PT,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1576.93,0.00,1576.93
2018,2,2018-02-28 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,63.35,0.00,63.35
2018,2,2018-02-28 00:00:00+00:00,WALNEY ROCHA,PATRI,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,869.31,0.00,869.31
2018,2,2018-02-28 00:00:00+00:00,ZÉ AUGUSTO NALIN,DEM,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,459.93,0.00,459.93
2018,1,2018-02-28 00:00:00+00:00,MARCELO MATOS,PSD,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,10272602000151,INSIDE PRODUCOES LTDA,2000.00,0.00,2000.00
2018,2,2018-02-27 16:38:30+00:00,JAIR BOLSONARO,PSL,RJ,SERVIÇOS POSTAIS,,CORREIOS - MALA DIRETA POSTAL BÁSICA,230.30,0.00,230.30
2018,2,2018-02-27 16:38:11+00:00,JAIR BOLSONARO,PSL,RJ,SERVIÇOS POSTAIS,,CORREIOS - MALA DIRETA POSTAL BÁSICA,200.90,0.00,200.90
2018,2,2018-02-27 16:35:35+00:00,ROBERTO SALES,DEM,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,31.26,0.00,31.26
2018,2,2018-02-27 15:56:17+00:00,CHICO D'ANGELO,PDT,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,42.07,0.00,42.07
2018,2,2018-02-27 15:36:19+00:00,FELIPE BORNIER,PROS,RJ,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,31.26,0.00,31.26
2018,3,2018-02-27 00:00:00+00:00,DELEY,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,39759030000111,APF DISTRIBUIDORA DE COMBUSTIVEL LTDA,192.42,0.00,192.42
2018,2,2018-02-27 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,40296824000175,KEM COM REP TRANSP SERV EXP IMP PROD DERV PETROLEO LTDA,37.60,0.00,37.60
2018,2,2018-02-27 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,17.00,0.00,17.00
2018,2,2018-02-27 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",07424109000103,SINDICATO DOS TAXISTAS DO DISTRITO FEDERAL- SINTAXI,28.00,0.00,28.00
2018,2,2018-02-27 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",07424109000103,SINDICATO DOS TAXISTAS DO DISTRITO FEDERAL- SINTAXI,50.00,0.00,50.00
2018,2,2018-02-27 00:00:00+00:00,ALESSANDRO MOLON,PSB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-1620.31,0.00,-1620.31
2018,2,2018-02-27 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03601681000131,AUTO POSTO REAL BEIRA RIO LTDA,150.00,0.00,150.00
2018,2,2018-02-27 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,02461816000148,CASA DO CAFE RIO LTDA,11.70,0.00,11.70
2018,2,2018-02-27 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,24176801000170,DELIRIO GALEAO S.A.,37.90,0.00,37.90
2018,2,2018-02-27 00:00:00+00:00,ALEXANDRE VALLE,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,746.93,0.00,746.93
2018,2,2018-02-27 00:00:00+00:00,ALEXANDRE VALLE,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,748.31,0.00,748.31
2018,2,2018-02-27 00:00:00+00:00,AROLDE DE OLIVEIRA,PSD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1918.93,0.00,1918.93
2018,2,2018-02-27 00:00:00+00:00,AROLDE DE OLIVEIRA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,284.10,0.00,284.10
2018,2,2018-02-27 00:00:00+00:00,AROLDE DE OLIVEIRA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,877.93,0.00,877.93
2018,2,2018-02-27 00:00:00+00:00,AROLDE DE OLIVEIRA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,868.68,0.00,868.68
2018,2,2018-02-27 00:00:00+00:00,AROLDE DE OLIVEIRA,PSD,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,-29.90,0.00,-29.90
2018,2,2018-02-27 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09327036000159,"PONTTUAL COMERCIO, SERVICOS, CONSULTORIA E GESTAO LTDA",2460.00,0.00,2460.00
2018,2,2018-02-27 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,42149732000198,POSTO DE GASOLINA BANDEIRA DOIS LTDA,218.28,0.00,218.28
2018,2,2018-02-27 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,SERVIÇOS POSTAIS,34028316497024,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,29.00,0.00,29.00
2018,2,2018-02-27 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",60537263089981,"ALLPARK EMPREENDIMENTOS, PARTICIPACOES E SERVICOS S.A.",20.00,0.00,20.00
2018,2,2018-02-27 00:00:00+00:00,BENEDITA DA SILVA,PT,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-936.80,0.00,-936.80
2018,2,2018-02-27 00:00:00+00:00,CABO DACIOLO,PATRI,RJ,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,1193.93,0.00,1193.93
2018,2,2018-02-27 00:00:00+00:00,CELSO PANSERA,PT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,25357181000139,AUTO POSTO SERVIÇO PEDRO LESSA DA RIO MAGE EIRELI APP,50.18,0.00,50.18
2018,2,2018-02-27 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27522923000160,CASARAO DA VILA RESTAURANTE LTDA - ME,35.39,0.00,35.39
2018,2,2018-02-27 00:00:00+00:00,CHICO ALENCAR,PSOL,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,14.74,0.00,14.74
2018,2,2018-02-27 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,34002337000150,POSTOS IATE COMERCIO E SERVICOS LTDA,184.06,0.00,184.06
2018,2,2018-02-27 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,22.00,0.00,22.00
2018,2,2018-02-27 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,30.00,0.00,30.00
2018,2,2018-02-27 00:00:00+00:00,CHICO D'ANGELO,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,50.00,0.00,50.00
2018,2,2018-02-27 00:00:00+00:00,CRISTIANE BRASIL,PTB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,22398818000147,AUTO POSTO 306 NORTE LTDA,241.37,0.00,241.37
2018,2,2018-02-27 00:00:00+00:00,CRISTIANE BRASIL,PTB,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,20927167000100,BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRELI,4000.00,287.00,3713.00
2018,2,2018-02-27 00:00:00+00:00,DEJORGE PATRÍCIO,PRB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,23.48,0.00,23.48
2018,2,2018-02-27 00:00:00+00:00,DELEY,PTB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1580.17,0.00,1580.17
2018,2,2018-02-27 00:00:00+00:00,FELIPE BORNIER,PROS,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-1829.93,0.00,-1829.93
2018,2,2018-02-27 00:00:00+00:00,FELIPE BORNIER,PROS,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1237.47,0.00,1237.47
2018,2,2018-02-27 00:00:00+00:00,FRANCISCO FLORIANO,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00097626000400,BRASAL COMBUSTIVEIS LTDA,120.00,0.00,120.00
2018,2,2018-02-27 00:00:00+00:00,HUGO LEAL,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,16743512000188,AUTO POSTO LUCCA LTDA,185.78,0.00,185.78
2018,2,2018-02-27 00:00:00+00:00,HUGO LEAL,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,19021695000116,PETROVILA TRIRRIENSE LTDA,167.96,0.00,167.96
2018,2,2018-02-27 00:00:00+00:00,HUGO LEAL,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,34002337000150,POSTOS IATE COMERCIO E SERVICOS LTDA,262.40,0.00,262.40
2018,2,2018-02-27 00:00:00+00:00,HUGO LEAL,PSD,RJ,TELEFONIA,66970229000167,NEXTEL TELECOMUNICAÇÕES LTDA,344.80,0.00,344.80
2018,2,2018-02-27 00:00:00+00:00,HUGO LEAL,PSD,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1764.17,0.00,1764.17
2018,2,2018-02-27 00:00:00+00:00,INDIO DA COSTA,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,17351023000143,HELENA CRISTINA RODRIGUES DO NASCIMENTO DE SOUZA 01152306103,490.00,0.00,490.00
2018,2,2018-02-27 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,44.56,0.00,44.56
2018,2,2018-02-27 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,352.00,0.00,352.00
2018,2,2018-02-27 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-1400.17,0.00,-1400.17
2018,2,2018-02-27 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,438.93,0.00,438.93
2018,2,2018-02-27 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,341.78,0.00,341.78
2018,2,2018-02-27 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,23.00,0.00,23.00
2018,2,2018-02-27 00:00:00+00:00,JANDIRA FEGHALI,PCdoB,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,23.00,0.00,23.00
2018,2,2018-02-27 00:00:00+00:00,JEAN WYLLYS,PSOL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,32360968000115,DELNIK EMPREENDIMENTOS IMOBILIARIOS LTDA,4586.44,0.00,4586.44
2018,2,2018-02-27 00:00:00+00:00,JEAN WYLLYS,PSOL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,03629642000142,MLS WIRELESS S.A.,53.48,0.00,53.48
2018,2,2018-02-27 00:00:00+00:00,LAURA CARNEIRO,DEM,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,26645296000191,PARIS6 BRASILIA BISTRO E RESTAURANTE LTDA,60.00,0.00,60.00
2018,2,2018-02-27 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,04490752000139,RESTAURANTE VARANDA DO SUL LTDA - EPP,101.00,0.00,101.00
2018,2,2018-02-27 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,20927167000100,BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRELI,7000.00,0.00,7000.00
2018,2,2018-02-27 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,17351023000143,HELENA CRISTINA RODRIGUES DO NASCIMENTO DE SOUZA 01152306103,490.00,0.00,490.00
2018,2,2018-02-27 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,05158335000156,POSTO 109 SUL DERIVADOS DE PETROLEO LTDA,185.35,0.00,185.35
2018,2,2018-02-27 00:00:00+00:00,MARCELO DELAROLI,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,29833506000163,POSTO ALELUIA LTDA,100.00,0.00,100.00
2018,2,2018-02-27 00:00:00+00:00,MARCELO MATOS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,10750039000180,POSTO DISBRAVE IMPERIAL LTDA,50.00,0.00,50.00
2018,2,2018-02-27 00:00:00+00:00,MARCELO MATOS,PSD,RJ,SERVIÇOS POSTAIS,19502452000108,1001 Cargas Brasil Eireli-ME,870.00,0.00,870.00
2018,2,2018-02-27 00:00:00+00:00,MARCO ANTÔNIO CABRAL,MDB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,881.31,0.00,881.31
2018,2,2018-02-27 00:00:00+00:00,MARCOS SOARES,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,38076089000142,AUTO POSTO AGUAS CLARAS LTDA,256.29,0.00,256.29
2018,2,2018-02-27 00:00:00+00:00,MIRO TEIXEIRA,REDE,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-1922.17,0.00,-1922.17
2018,2,2018-02-27 00:00:00+00:00,MIRO TEIXEIRA,REDE,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1705.93,0.00,1705.93
2018,2,2018-02-27 00:00:00+00:00,MIRO TEIXEIRA,REDE,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1705.93,0.00,1705.93
2018,2,2018-02-27 00:00:00+00:00,MIRO TEIXEIRA,REDE,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1877.93,0.00,1877.93
2018,2,2018-02-27 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",24349176000111,LEANDRO BARRETO ANTUNES DOS SANTOS 08193520718,3500.00,0.00,3500.00
2018,2,2018-02-27 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27721265000135,RESTAURANTE E BAR 14 BIS LTDA,62.89,0.00,62.89
2018,2,2018-02-27 00:00:00+00:00,OTAVIO LEITE,PSDB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,55.00,0.00,55.00
2018,2,2018-02-27 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,03425227000177,AUTO POSTO AVENIDA LTDA,201.66,0.00,201.66
2018,2,2018-02-27 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,20927167000100,BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRELI,5000.00,0.00,5000.00
2018,2,2018-02-27 00:00:00+00:00,PAULO FEIJÓ,PR,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,20927167000100,BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRELI,6000.00,0.00,6000.00
2018,2,2018-02-27 00:00:00+00:00,RODRIGO MAIA,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,244.51,0.00,244.51
2018,2,2018-02-27 00:00:00+00:00,ROSANGELA GOMES,PRB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,28733137000174,POSTO NOVA ESPERANCA DE NOVA IGUACU LTDA,175.33,0.00,175.33
2018,2,2018-02-27 00:00:00+00:00,ROSANGELA GOMES,PRB,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1748.93,0.00,1748.93
2018,2,2018-02-27 00:00:00+00:00,SERGIO ZVEITER,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007614,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,180.24,0.00,180.24
2018,2,2018-02-27 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,00306597000601,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,200.00,0.00,200.00
2018,2,2018-02-27 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,02373202000104,GOLDEN GREEN AUTO POSTO LTDA,221.04,0.00,221.04
2018,2,2018-02-27 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,00493924000177,ML ALIMENTACAO E DIVERSOES S/A,105.60,0.00,105.60
2018,2,2018-02-27 00:00:00+00:00,SIMÃO SESSIM,PP,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12085705000138,NIU SERVICOS EXPRESSOS LTDA.,4900.00,0.00,4900.00
2018,2,2018-02-27 00:00:00+00:00,SORAYA SANTOS,PR,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,200.00,0.00,200.00
2018,2,2018-02-27 00:00:00+00:00,SORAYA SANTOS,PR,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",22415499000130,BT PAULISTA HOTEIS LTDA,390.75,49.50,341.25
2018,2,2018-02-27 00:00:00+00:00,SORAYA SANTOS,PR,RJ,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-1892.17,0.00,-1892.17
2018,2,2018-02-27 00:00:00+00:00,SÓSTENES CAVALCANTE,DEM,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI,223.16,0.00,223.16
